%time,field.header.seq,field.header.stamp,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z
1609060339299482560,26714,1609060339299482560,0.014115920732,-0.0357677882548,0.362719384555,0.931104749302,0.000166970625287,0.00163367262576,-0.00135239353403,0.747395639509,-0.00530007886374,9.78133048689
1609060339304324990,26715,1609060339304324990,0.0141171050093,-0.0357695497456,0.362721075933,0.931104004788,0.000532453064807,0.000933115486987,-0.000578383856919,0.745538441978,-0.00768507852545,9.78131120878
1609060339304521869,26716,1609060339304521869,0.014119105202,-0.0357715307851,0.362725046849,0.931102351432,-0.00013190881873,8.4794126451e-05,4.25450853072e-05,0.744050595492,-0.0104970810008,9.78102203715
1609060339307027620,26717,1609060339307027620,0.014120330729,-0.0357718962158,0.362727996505,0.931101169719,0.000107004321762,0.000598632730544,0.000560059328564,0.743288891114,-0.0122973798132,9.78021352494
1609060339310812767,26718,1609060339310812767,0.0141207439184,-0.0357701066551,0.362729356606,0.93110070235,0.000418075738708,0.0015947651118,0.000744548044167,0.74289953173,-0.0138003603453,9.77936937743
1609060339312379054,26719,1609060339312379054,0.014121750966,-0.0357719397215,0.362729655051,0.931100500389,8.08798358776e-05,0.00107936304994,-0.000369433575543,0.742625914022,-0.0148032145165,9.77830849725
1609060339313248807,26720,1609060339313248807,0.0141218948432,-0.0357718625025,0.362730628349,0.931100122004,0.00015086089843,0.00201136455871,-0.000839483051095,0.742688859969,-0.0160788192451,9.77756658214
1609060339322075206,26721,1609060339322075206,0.0141207067363,-0.0357714598535,0.362734090327,0.931098806796,-0.000291007338092,0.00316500198096,0.000519729161169,0.742868642941,-0.0169555898365,9.77664415383
1609060339324162535,26722,1609060339324162535,0.0141204108714,-0.0357719974321,0.362738785114,0.931096961637,-0.000884060107637,0.00244965055026,0.00105423177592,0.743215867974,-0.0175280912574,9.77654425818
1609060339324794230,26723,1609060339324794230,0.0141192452107,-0.0357717352377,0.362742324499,0.931095610499,-0.00089406321058,0.00239372090437,0.00107679958455,0.743465022929,-0.0177637232398,9.77646772993
1609060339325195775,26724,1609060339325195775,0.0141205771824,-0.0357722193022,0.362743236643,0.931095216342,-0.000732576532755,0.00218820734881,0.00107510806993,0.743975308634,-0.0176657992085,9.77730253047
1609060339325672211,26725,1609060339325672211,0.0141193191066,-0.0357719650704,0.362744334199,0.931094817593,-0.000807797827292,0.00219836179167,4.38152928837e-05,0.744288358837,-0.0172434972594,9.77797726429
1609060339333259506,26726,1609060339333259506,0.014117633301,-0.0357727074673,0.362748689843,0.93109311771,-0.00131999189034,0.00219168607146,0.000636431330349,0.744973169848,-0.0161375526697,9.77939975506
1609060339333674668,26727,1609060339333674668,0.0141169553304,-0.0357723803488,0.36275215437,0.93109179079,-0.00105422746856,0.00213429401629,0.00163417251315,0.745299656309,-0.0150746460934,9.78022812957
1609060339334612471,26728,1609060339334612471,0.0141157901003,-0.0357709210017,0.362754065246,0.931091120046,-0.000949810142629,0.00301015959121,0.000320748775266,0.745942186922,-0.012922987313,9.78179841918
1609060339335419361,26729,1609060339335419361,0.0141148327883,-0.0357696558155,0.362760898475,0.931088520902,-0.00086258596275,0.00340199307539,0.00175496283919,0.746199009307,-0.0108539952915,9.78310348874
1609060339340009656,26730,1609060339340009656,0.0141126195758,-0.0357711899603,0.362761239652,0.931088362587,-0.00122661027126,0.00284792738967,0.00128592911642,0.747114135303,-0.0087617453998,9.78451312745
1609060339342309871,26731,1609060339342309871,0.0141116104966,-0.0357709556518,0.362760421217,0.931088705752,-0.00152042205445,0.00246934429742,-0.00197307439521,0.748246797234,-0.00633204188431,9.7856733191
1609060339344507644,26732,1609060339344507644,0.0141130903013,-0.0357698442145,0.362759213161,0.93108919669,-0.000116894836538,0.00242716632783,-0.0021657817997,0.750040610678,-0.00367898340197,9.78632176459
1609060339347013385,26733,1609060339347013385,0.0141103142361,-0.0357724143652,0.36275685351,0.931090059357,-0.00120633433107,0.00163661269471,-0.00278417440131,0.752158427797,-0.000680680639576,9.78660626274
1609060339350937248,26734,1609060339350937248,0.0141064632074,-0.0357737944161,0.36276175892,0.931088153503,-0.00275968760252,0.00135444686748,-0.00229540280998,0.754478372969,0.00233544433303,9.78695502126
1609060339352564350,26735,1609060339352564350,0.0141076568016,-0.0357722015283,0.362764358961,0.931087183611,-0.000595840800088,0.00233244383708,-0.00026244687615,0.756382597402,0.00443663499551,9.78721848875
1609060339354594226,26736,1609060339354594226,0.0141086101402,-0.035770064923,0.36275900444,0.931089337429,-0.000341720238794,0.00262038898654,-0.00307893776335,0.759418315396,0.0074948304249,9.78786927098
1609060339356947409,26737,1609060339356947409,0.0141061521933,-0.0357702852317,0.36275349348,0.931091513296,-0.00209807162173,0.00247398181818,-0.00649095652625,0.762061168894,0.0098769593644,9.78846280307
1609060339359538259,26738,1609060339359538259,0.0141038422066,-0.035771892861,0.362751395093,0.931092304057,-0.0012654941529,0.00271965120919,-0.00527148973197,0.764711689822,0.0121381163439,9.78885128617
1609060339361997364,26739,1609060339361997364,0.0141032592451,-0.0357707420042,0.362744795262,0.931094928353,-0.000386583735235,0.00295809679665,-0.00578270852566,0.767242233731,0.0140219627568,9.78941794574
1609060339364310620,26740,1609060339364310620,0.0141020029132,-0.0357711981507,0.362745094689,0.931094813204,-0.00146416411735,0.00265064067207,-0.00555101409554,0.769323174164,0.0156720894808,9.78928416735
1609060339367714610,26741,1609060339367714610,0.0140998155819,-0.0357736811504,0.362742271679,0.931095850745,-0.00252582505345,0.00152914784849,-0.00387095147744,0.770458757021,0.0164882006622,9.7895569818
1609060339370838506,26742,1609060339370838506,0.0141004593795,-0.0357724703934,0.362738897401,0.931097202079,-0.00127468991559,0.00179001502693,-0.00455241883174,0.771158975914,0.0173868690678,9.78941093552
1609060339372601705,26743,1609060339372601705,0.0141011766815,-0.0357715013406,0.362734673693,0.931098873917,0.00028576925979,0.00265485607088,-0.00521378032863,0.77111143785,0.0172535333773,9.78935894305
1609060339374689821,26744,1609060339374689821,0.0141004327209,-0.0357719585592,0.362728183952,0.931101395845,-0.000328838767018,0.00183941586874,-0.00585331022739,0.770228807151,0.0162563430634,9.78817947328
1609060339376077927,26745,1609060339376077927,0.0141011534392,-0.0357717024134,0.362729054924,0.931101055467,-0.000347084656823,0.0015733379405,-0.00367055204697,0.768885181367,0.0148340348457,9.78747611439
1609060339379538724,26746,1609060339379538724,0.014101484067,-0.0357720070635,0.362727332026,0.931101709943,0.000534400634933,0.00193066964857,-0.00275326706469,0.767328985222,0.0128046761337,9.78589998293
1609060339381941256,26747,1609060339381941256,0.014102875945,-0.0357713277344,0.362723927738,0.931103041155,0.000775016960688,0.00199112459086,-0.00459743198007,0.765519763894,0.0102215464362,9.7850213685
1609060339384495690,26748,1609060339384495690,0.0141020977243,-0.0357709715623,0.362716771511,0.9311058544,0.000324853375787,0.00241614226252,-0.00475853448734,0.763666582637,0.00763883662177,9.78385066152
1609060339387282223,26749,1609060339387282223,0.0141051367496,-0.0357692303243,0.362711979655,0.931107741937,0.0010694663506,0.00257249735296,-0.00539009459317,0.761686341114,0.00500302072847,9.78313445055
1609060339391188008,26750,1609060339391188008,0.0141087283667,-0.0357686495797,0.362711644449,0.931107840409,0.00230514141731,0.00222130515613,-0.00509096961468,0.759601457432,0.00257505607652,9.78233820623
1609060339392769148,26751,1609060339392769148,0.0141076968575,-0.0357681805157,0.362708675867,0.931109030459,0.000634601106867,0.00233815168031,-0.00425253435969,0.757774126366,7.2867966257e-05,9.78220033854
1609060339394482825,26752,1609060339394482825,0.0141064672111,-0.0357684461564,0.362710513841,0.93110832291,-0.00014860893134,0.00238403910771,-0.00235441396944,0.755899476305,-0.00245746143674,9.78176745737
1609060339396843760,26753,1609060339396843760,0.0141094132773,-0.03576839382,0.362710229011,0.931108391236,0.00131713948213,0.0016513124574,-0.00124251062516,0.754345762946,-0.00513614191348,9.78161965853
1609060339397721481,26754,1609060339397721481,0.0141142404488,-0.035768274374,0.362705829854,0.93111003633,0.00130544463173,0.001094902982,-0.00250301603228,0.752728446431,-0.00756030479819,9.78134450734
1609060339401067850,26755,1609060339401067850,0.0141132475088,-0.0357689563806,0.36270869127,0.931108910537,-0.000216157641262,0.00139211153146,-0.00110971031245,0.751386062041,-0.00945709912665,9.78119203502
1609060339404541151,26756,1609060339404541151,0.014110862229,-0.0357689368507,0.362711012683,0.931108043141,-0.000853770703543,0.00167380075436,0.000386769039324,0.750010087006,-0.0109655700861,9.78051029098
1609060339407183704,26757,1609060339407183704,0.0141115673844,-0.0357681685727,0.362711038304,0.931108051987,-5.67540992051e-05,0.00196900358424,-0.000843786634505,0.748624984078,-0.0119426972922,9.78009551954
1609060339410794441,26758,1609060339410794441,0.0141141775446,-0.0357669024614,0.362712240146,0.931107592885,0.000161231262609,0.00264514610171,0.000150547828525,0.747219580717,-0.0124822059455,9.77995940441
1609060339412574196,26759,1609060339412574196,0.0141158539494,-0.035767503432,0.36271583314,0.931106144731,0.000383078993764,0.00199408875778,0.00167113193311,0.746042666763,-0.0125776608819,9.78038410699
1609060339413267574,26760,1609060339413267574,0.0141176187277,-0.0357688050234,0.362717123814,0.931105565186,0.00128500652499,0.00135135836899,0.000152632390382,0.744833257511,-0.0121249447949,9.78126096886
1609060339417133796,26761,1609060339417133796,0.0141184226588,-0.035768690711,0.362719185114,0.931104754395,0.00103831896558,0.00174390827306,-0.000505140807945,0.743775152206,-0.011495010674,9.78221903247
1609060339418212575,26762,1609060339418212575,0.0141157168656,-0.0357685861162,0.362720892176,0.931104134436,-0.000361204205547,0.00178640556987,-0.000127621242427,0.742841843449,-0.0112008597725,9.78337513483
1609060339422267620,26763,1609060339422267620,0.0141146411023,-0.0357682615512,0.362724756279,0.931102657903,-0.00100042659324,0.00213897484355,0.000674265436828,0.741739851236,-0.0108669614629,9.78477542657
1609060339424552796,26764,1609060339424552796,0.0141156332767,-0.0357666895805,0.362729141373,0.931100994958,-0.000751314801164,0.00301490211859,0.00159856770188,0.740668747813,-0.0106496811085,9.78622420567
1609060339427210029,26765,1609060339427210029,0.0141153255691,-0.03576507546,0.362731927387,0.931099976273,-0.000296726502711,0.00338394148275,0.00109542766586,0.739787431531,-0.010032708595,9.78766889548
1609060339431695543,26766,1609060339431695543,0.014113992149,-0.0357689493097,0.362731960164,0.931099834908,-0.0013961129589,0.0020852573216,0.000309681636281,0.738992209531,-0.00922009796044,9.78936887419
1609060339433508274,26767,1609060339433508274,0.014114622511,-0.0357706579614,0.362731196692,0.931100057141,-0.00158648868091,0.000708187988494,-0.00118637736887,0.738513907962,-0.00811221825751,9.79069614279
1609060339435278634,26768,1609060339435278634,0.0141148831573,-0.0357685265631,0.362732015024,0.93109981627,-0.000236607564148,0.00163727183826,-0.00243549863808,0.738747728057,-0.00679031685786,9.79194513059
1609060339437193280,26769,1609060339437193280,0.0141122854855,-0.0357694903419,0.362734795443,0.931098735438,-0.00127185613383,0.0023851855658,-0.000878613907844,0.739393033549,-0.00518961310806,9.79242533076
1609060339440041241,26770,1609060339440041241,0.0141093347135,-0.0357684986415,0.362739418925,0.931097017038,-0.0016671884805,0.00267102546059,8.67654161993e-05,0.740797487609,-0.0036127514136,9.79258422911
1609060339443154181,26771,1609060339443154181,0.0141075550875,-0.0357692623464,0.362739821826,0.931096857702,-0.00137320510112,0.00262667261995,-0.000944887869991,0.74244379431,-0.00176066093892,9.79259532863
1609060339443506267,26772,1609060339443506267,0.0141084966162,-0.0357695974166,0.362733722581,0.931099206705,-0.00163696694653,0.00227122497745,-0.00293112220243,0.744768559009,7.43466848508e-05,9.79253515756
1609060339447079238,26773,1609060339447079238,0.0141081546196,-0.0357691806324,0.362732629596,0.931099653698,-0.000953583861701,0.00250176666304,-0.00360250240192,0.747517661177,0.00194013812626,9.79210519731
1609060339450957324,26774,1609060339450957324,0.0141058737678,-0.0357705302096,0.362735609853,0.931098475371,-0.00142180547118,0.00187632674351,-0.00245034648106,0.750688910119,0.00371824246785,9.79191475296
1609060339452477919,26775,1609060339452477919,0.0141051553224,-0.0357699790753,0.362729899639,0.931100731982,-0.00161893141922,0.0019818386063,-0.0044236513786,0.754038043432,0.00547340841545,9.79117283785
1609060339454824663,26776,1609060339454824663,0.0141062961478,-0.0357692417737,0.362726424206,0.931102096945,-5.63688809052e-05,0.00226504402235,-0.00550485774875,0.75758959689,0.00701972361747,9.79055535418
1609060339457326587,26777,1609060339457326587,0.0141055545916,-0.0357695512007,0.362724210594,0.931102958639,-0.0001319682342,0.0019481384661,-0.00399761833251,0.76077939371,0.00828625065694,9.78969484949
1609060339457791972,26778,1609060339457791972,0.0141035593537,-0.0357714550851,0.362724619034,0.931102756607,-0.00104246032424,0.00180836557411,-0.00403466727585,0.764095301494,0.00935771919647,9.78894125068
1609060339461869454,26779,1609060339461869454,0.0141012698379,-0.0357715228255,0.362721367181,0.931104055482,-0.00160033395514,0.00212364364415,-0.00444918172434,0.766538217634,0.0103213188658,9.78814559054
1609060339464524762,26780,1609060339464524762,0.0141016062488,-0.0357706661937,0.362716631622,0.93110592807,-0.0015927888453,0.00239188084379,-0.00446281861514,0.76854365214,0.0110954599972,9.78754621661
1609060339466994859,26781,1609060339466994859,0.0141029119459,-0.0357721421037,0.362711282187,0.931107935472,-0.00049300538376,0.00134372897446,-0.00540522672236,0.769809946418,0.0117501854743,9.78729443282
1609060339471146506,26782,1609060339471146506,0.0141055748381,-0.0357709136077,0.362707878499,0.931109268224,0.000666898849886,0.00166574236937,-0.00582581758499,0.770370252974,0.0122989635025,9.78678268665
1609060339472742944,26783,1609060339472742944,0.0141085518805,-0.0357699956541,0.362704268847,0.931110664494,0.00166567007545,0.00231524044648,-0.00513493735343,0.770119199418,0.0125487117707,9.78643451232
1609060339474870543,26784,1609060339474870543,0.0141059013138,-0.0357689955147,0.362699318516,0.931112671408,0.00103438261431,0.00234760856256,-0.00617221929133,0.769375969894,0.0124720374732,9.78631124926
1609060339476828499,26785,1609060339476828499,0.0141072034477,-0.0357674042981,0.362695551295,0.931114180255,0.000505514908582,0.00284236250445,-0.00622437475249,0.767804292843,0.0120011933916,9.78634396362
1609060339479468592,26786,1609060339479468592,0.0141086423851,-0.035767661834,0.362691463507,0.931115740859,0.000916582765058,0.00248222379014,-0.00535401934758,0.765991347335,0.0110350972437,9.78625984097
1609060339481787665,26787,1609060339481787665,0.0141086394742,-0.0357683855313,0.362690086621,0.931116249432,0.000134347064886,0.00180812017061,-0.0042869723402,0.763678120293,0.00958818935556,9.78604310828
1609060339484542948,26788,1609060339484542948,0.0141110033582,-0.0357681062762,0.362686277641,0.93111770801,0.000315399433021,0.0016000114847,-0.00364368688315,0.761294133827,0.00823561823694,9.78557751274
1609060339486959306,26789,1609060339486959306,0.0141120781591,-0.0357658410256,0.36268396101,0.931118681099,0.00113476347178,0.00255891145207,-0.00408560596406,0.758676692382,0.00664679900324,9.78491387844
1609060339491999838,26790,1609060339491999838,0.014112999018,-0.0357645082763,0.36268045969,0.931120082141,0.000514763407409,0.00265344511718,-0.00349837262183,0.755913715817,0.00512259612093,9.78437934905
1609060339493683596,26791,1609060339493683596,0.0141144640415,-0.0357647563411,0.362678839542,0.931120681468,0.000307946116664,0.00165818491951,-0.00318695278838,0.753370465882,0.00339457652578,9.78418306285
1609060339494517062,26792,1609060339494517062,0.0141165516676,-0.035766586186,0.362680846697,0.931119797728,0.000776237167884,0.001280482742,-0.00156258535571,0.751198246524,0.00150986752706,9.78422862929
1609060339497039333,26793,1609060339497039333,0.0141179842496,-0.0357677149004,0.362679609729,0.931120214461,0.00064317783108,0.000957700016443,-0.00137936114334,0.749455476254,-0.000720665372908,9.78456745666
1609060339499565655,26794,1609060339499565655,0.0141172208192,-0.0357657094903,0.362677544133,0.931121107634,0.000104728445876,0.00158599868882,-0.00220301304944,0.748428259738,-0.00274480293039,9.78452305859
1609060339501414931,26795,1609060339501414931,0.0141189684701,-0.0357652017843,0.362678463968,0.931120742355,0.000494282052387,0.00215256237425,-0.00130231503863,0.74775863754,-0.00472048050631,9.78433611935
1609060339504651164,26796,1609060339504651164,0.0141228817262,-0.0357660102436,0.362678856359,0.931120499115,0.00139724253677,0.00126138608903,-0.00163068925031,0.747259451352,-0.0065878875847,9.78420409352
1609060339507039115,26797,1609060339507039115,0.0141226482737,-0.0357690019255,0.362681317959,0.931119428919,0.000178121146746,0.000243643997237,-0.000905702007003,0.746973273665,-0.00838927261624,9.784177221
1609060339510675028,26798,1609060339510675028,0.0141217628321,-0.0357702028198,0.362680705964,0.931119634594,-0.000699123076629,0.000480140675791,-0.000643546693027,0.746661318809,-0.0100266887499,9.78416728985
1609060339512452014,26799,1609060339512452014,0.0141228125852,-0.0357693662447,0.36268257819,0.931118921557,0.000324407126755,0.00172131741419,-0.000947813445237,0.746305842161,-0.0111469139275,9.78439278531
1609060339514554598,26800,1609060339514554598,0.0141252030669,-0.0357667250851,0.362684912283,0.931118077591,0.000455233181128,0.00245155068114,0.000432339234976,0.745835134998,-0.0115205550813,9.78500442713
1609060339516928784,26801,1609060339516928784,0.0141281932941,-0.0357657307757,0.362685580896,0.931117809983,0.00118116464,0.00222586444579,-0.000117522431538,0.745077885032,-0.0115199982799,9.78580359238
1609060339519493864,26802,1609060339519493864,0.0141273716013,-0.0357703568247,0.36268891488,0.931116346096,0.000582919165026,0.00135686330032,0.000585142755881,0.744273243047,-0.0111161072901,9.786234721
1609060339520990102,26803,1609060339520990102,0.01412569427,-0.0357709207576,0.362695375369,0.931113833361,-0.00128599989694,0.00145475822501,0.0031441017054,0.743593616679,-0.0103365989579,9.7866746124
1609060339524155673,26804,1609060339524155673,0.0141261950681,-0.0357705363222,0.362700853943,0.931111706453,-0.000555133156013,0.00160228135064,0.00342435948551,0.742534416027,-0.00930882107606,9.78662086737
1609060339525290036,26805,1609060339525290036,0.0141264624484,-0.0357711833494,0.36270494664,0.931110083279,0.000117587595014,0.00128971110098,0.00238050753251,0.741841280378,-0.00787835708633,9.78651279312
1609060339531477596,26806,1609060339531477596,0.014127173162,-0.0357704204612,0.362698586166,0.93111257944,-0.000577309401706,0.00206905743107,-0.00136407907121,0.741206855334,-0.00586901127873,9.78594262844
1609060339533122293,26807,1609060339533122293,0.0141246081959,-0.0357720900353,0.362699051443,0.931112372971,-0.00183946161997,0.00209817662835,-0.00287105375901,0.741067527182,-0.00369165291684,9.78524511141
1609060339534660633,26808,1609060339534660633,0.0141242486801,-0.0357726499234,0.362708198579,0.931108793751,-0.00161417899653,0.00186810200103,-8.88295471668e-06,0.741414314076,-0.00157494940097,9.78457446688
1609060339536836518,26809,1609060339536836518,0.0141241817503,-0.0357708685142,0.362709363825,0.93110840929,-0.00017239653971,0.00279270648025,0.000225107884035,0.742451023601,0.000843143435195,9.78412172341
1609060339537920103,26810,1609060339537920103,0.0141253182875,-0.035771043407,0.36270883415,0.931108591662,-0.000211395585211,0.00238651409745,-0.00066515954677,0.743754851773,0.00301427201042,9.78344056356
1609060339541928808,26811,1609060339541928808,0.0141251065885,-0.0357712382192,0.362707414367,0.931109140458,-0.000593237346038,0.00166965043172,-0.00174749677535,0.745536543377,0.00501870244788,9.78320630533
1609060339542588337,26812,1609060339542588337,0.0141230410681,-0.0357719427406,0.362706175442,0.931109627337,-0.000669599976391,0.00229530734941,-0.00323821860366,0.747488817036,0.00687380056316,9.78307252693
1609060339545295944,26813,1609060339545295944,0.0141214976749,-0.0357737562656,0.362705536524,0.931109829956,-0.00138681696262,0.00188598199748,-0.00286210654303,0.749875870474,0.00867459684564,9.78328867543
1609060339550787056,26814,1609060339550787056,0.0141182646329,-0.0357751626419,0.362707401553,0.931109098441,-0.00280277896672,0.00149092357606,-0.00244659860618,0.752408093914,0.0102012779508,9.78380743182
1609060339552398896,26815,1609060339552398896,0.0141177174565,-0.0357746096074,0.362703576402,0.93111061804,-0.00214162794873,0.00222843233496,-0.00385649222881,0.755213277854,0.011698046952,9.78483442926
1609060339554458465,26816,1609060339554458465,0.0141168500014,-0.035772910222,0.362698928032,0.931112507189,-0.00175561895594,0.0026846844703,-0.00503724627197,0.758097545855,0.0130169407111,9.7861406672
1609060339556934561,26817,1609060339556934561,0.0141153594418,-0.0357729352125,0.362695675701,0.93111379571,-0.00218153838068,0.00260591111146,-0.00477679399773,0.761323343083,0.0143394217319,9.78783830917
1609060339559417486,26818,1609060339559417486,0.0141148669203,-0.035777282089,0.362697367517,0.931112977148,-0.00120561604854,0.00129652477335,-0.00345869269222,0.764380237788,0.0154436046383,9.78935894305
1609060339561877698,26819,1609060339561877698,0.0141136405452,-0.0357785072673,0.362693582826,0.931114422907,-0.00128943112213,0.000809653312899,-0.00368444155902,0.767313577339,0.0162558547212,9.79064064521
1609060339562701972,26820,1609060339562701972,0.0141155004607,-0.0357724385921,0.362686232976,0.931117490811,0.000681840348989,0.00306206988171,-0.00585102755576,0.769905460685,0.0164358248147,9.79121256244
1609060339567036940,26821,1609060339567036940,0.0141146821254,-0.0357731131867,0.362686053519,0.9311175472,0.000973410904408,0.00320831756108,-0.00431744521484,0.772239353277,0.0164810078829,9.79163492829
1609060339570711295,26822,1609060339570711295,0.0141139939223,-0.0357759531216,0.362685205812,0.931117778715,-0.000489382073283,0.00183223397471,-0.0033654384315,0.773745528571,0.0163503694846,9.791567747
1609060339575103645,26823,1609060339575103645,0.0141166692772,-0.0357750468335,0.362678264652,0.931120476642,0.000929786940105,0.0019141100347,-0.00632189121097,0.774530454308,0.0160744332927,9.79083985233
1609060339575381271,26824,1609060339575381271,0.0141175400323,-0.0357738371393,0.362670264999,0.931123625801,0.000448955601314,0.00169898406602,-0.00702661927789,0.77438192524,0.0154170333431,9.78983096462
1609060339575639548,26825,1609060339575639548,0.0141191519755,-0.0357722345046,0.362669409284,0.93112399623,0.000253957608948,0.00211368175223,-0.00441583897918,0.773669292413,0.0143989447192,9.78842074174
1609060339579465701,26826,1609060339579465701,0.0141181408668,-0.0357729450728,0.36267126582,0.931123261146,0.000507858465426,0.00222054915503,-0.00301256636158,0.772607097812,0.013012865107,9.78733999926
1609060339581944471,26827,1609060339581944471,0.0141181599202,-0.0357733677907,0.362668032135,0.931124504127,-0.000417406641645,0.00169578904752,-0.00398898031563,0.770818907149,0.0112601454346,9.78631942785
1609060339584464094,26828,1609060339584464094,0.0141203490055,-0.0357733952651,0.362661176816,0.931127139958,0.000274704827461,0.00181235733908,-0.00415396085009,0.768477493174,0.00939088083012,9.78589180434
1609060339587024035,26829,1609060339587024035,0.0141221029812,-0.0357734018808,0.362658086006,0.931128316925,0.000984042882919,0.00171524507459,-0.00411694590002,0.765531593643,0.00699311124673,9.78545249712
1609060339591509786,26830,1609060339591509786,0.0141231432676,-0.0357722074414,0.362660411338,0.931127441356,0.000739731069189,0.00187422498129,-0.00272760214284,0.762223499335,0.00418974375771,9.78534675962
1609060339592453195,26831,1609060339592453195,0.014122675554,-0.0357720746581,0.362663071138,0.931126417594,2.82407854684e-05,0.0022492276039,-0.000222479982767,0.758874146953,0.00125102331396,9.78481631953
1609060339593392184,26832,1609060339593392184,0.0141229287177,-0.0357729703795,0.362662269282,0.931126691656,-0.000271218130365,0.00181860267185,-0.000275767728454,0.7554078115,-0.00239169497089,9.78429172128
1609060339596972324,26833,1609060339596972324,0.0141243127303,-0.0357733293169,0.362662979413,0.931126380285,0.000313997035846,0.00136652996298,-0.00114845635835,0.753305475287,-0.00475873094006,9.78375251842
1609060339599566938,26834,1609060339599566938,0.0141275382931,-0.0357720794294,0.362659945144,0.931127561177,0.00096604618011,0.00167631264776,-0.0015311697498,0.751223658577,-0.00751825716114,9.78329451728
1609060339601781051,26835,1609060339601781051,0.0141299135738,-0.0357726225025,0.3626603011,0.931127365631,0.00130299164448,0.0014638962457,-0.0016924617812,0.749367775463,-0.0100779007911,9.78273253119
