%time,field.header.seq,field.header.stamp,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z
1609060339312131788,28253,1609060339312131788,-0.0100348824635,0.0418959669769,0.370250403881,0.927932500839,-0.00710924062878,0.00508131412789,0.0152262905613,0.803023457527,0.0199104119092,-9.62384319305
1609060339317703787,28254,1609060339317703787,-0.0100548891351,0.0418839156628,0.370262175798,0.9279281497,-0.00764246284962,0.00294394535013,0.0150381410494,0.828840970993,-0.0174826793373,-9.49291038513
1609060339317745163,28255,1609060339317745163,-0.0100741051137,0.0418757013977,0.370279997587,0.927921175957,-0.00957893952727,0.00122005399317,0.0158184431493,0.837459921837,-0.041425563395,-9.50251102448
1609060339323003722,28256,1609060339323003722,-0.0100978622213,0.0418718494475,0.370295524597,0.927914917469,-0.0103167705238,0.00467397784814,0.0174456462264,0.84215939045,-0.0849971696734,-9.56222629547
1609060339323130162,28257,1609060339323130162,-0.0101146418601,0.0418539009988,0.370313435793,0.927908420563,-0.0108545366675,0.000691554858349,0.0174133107066,0.819960951805,-0.0883172750473,-9.48881721497
1609060339328228939,28258,1609060339328228939,-0.0101304017007,0.041842687875,0.370330989361,0.927901744843,-0.00953487865627,-0.00273786694743,0.0156471692026,0.823762059212,-0.170967742801,-9.51916980743
1609060339328253391,28259,1609060339328253391,-0.0101516842842,0.0418348275125,0.370345592499,0.927896022797,-0.00965332426131,0.00167320482433,0.0142718805,0.830206513405,-0.186656370759,-9.59902000427
1609060339333336616,28260,1609060339333336616,-0.010161682032,0.0418258681893,0.370362967253,0.927889347076,-0.00850461516529,0.00231307838112,0.0142080653459,0.798638641834,-0.244698658586,-9.56422710419
1609060339333359964,28261,1609060339333359964,-0.0101734809577,0.0418099872768,0.370374709368,0.927885234356,-0.00611880421638,-0.00208430364728,0.0130255762488,0.826440095901,-0.326500922441,-9.5482711792
1609060339338445051,28262,1609060339338445051,-0.0101788323373,0.0418091155589,0.370375394821,0.927884936333,-0.0047944355756,0.00100015313365,0.0109207443893,0.792797684669,-0.297164559364,-9.59198570251
1609060339338468823,28263,1609060339338468823,-0.0101869422942,0.041799146682,0.370385199785,0.927881419659,-0.00251539470628,0.00264419289306,0.010208808817,0.789719223976,-0.343101114035,-9.58469486237
1609060339343600206,28264,1609060339343600206,-0.0101829962805,0.0417910665274,0.37037986517,0.927883923054,9.04853222892e-05,-0.00121183495503,0.00771251088008,0.830286979675,-0.368610322475,-9.59247589111
1609060339343657992,28265,1609060339343657992,-0.01019065734,0.0417896695435,0.370383828878,0.927882313728,0.00163302232977,0.0018963420298,0.00530368369073,0.791441321373,-0.390694200993,-9.66265487671
1609060339348731029,28266,1609060339348731029,-0.0101853907108,0.0417820699513,0.370384007692,0.927882671356,0.00257217697799,0.00181727786548,0.0020390660502,0.814378738403,-0.420519858599,-9.58505344391
1609060339348751819,28267,1609060339348751819,-0.0101842079312,0.0417797192931,0.370380550623,0.927884161472,0.00585045712069,0.000132962595671,-0.00103031564504,0.783923387527,-0.366289794445,-9.61848545074
1609060339353824365,28268,1609060339353824365,-0.0101712876931,0.0417784713209,0.370376855135,0.927885830402,0.0097193242982,0.00137982692104,-0.00251266686246,0.793100893497,-0.382375299931,-9.68607711792
1609060339353842286,28269,1609060339353842286,-0.0101622371003,0.0417815595865,0.370366543531,0.927889943123,0.0135637465864,0.0022147372365,-0.00527842575684,0.799670934677,-0.428684532642,-9.70532989502
1609060339358957874,28270,1609060339358957874,-0.0101482272148,0.0417903512716,0.370355516672,0.927894115448,0.0154445376247,0.00572738051414,-0.00699731567875,0.775968551636,-0.377576172352,-9.69937515259
1609060339359051441,28272,1609060339359051441,-0.0101133771241,0.0417922176421,0.370324403048,0.927906811237,0.0184503570199,8.47271294333e-05,-0.0111733209342,0.802672624588,-0.309704124928,-9.57660865784
1609060339365913911,28273,1609060339365913911,-0.0100950524211,0.0417989380658,0.370307207108,0.927913546562,0.0225140377879,0.00188698712736,-0.0122320735827,0.823088645935,-0.305029541254,-9.63862419128
1609060339365938306,28274,1609060339365938306,-0.0100707523525,0.041809476912,0.370296835899,0.927917480469,0.0237958431244,0.0046586021781,-0.0121088204905,0.835314750671,-0.241307064891,-9.62260437012
1609060339371064014,28275,1609060339371064014,-0.0100506413728,0.0418166704476,0.370278805494,0.927924513817,0.0245436076075,0.00456824339926,-0.0124419108033,0.84712010622,-0.216139853001,-9.6003074646
1609060339371085298,28276,1609060339371085298,-0.0100301364437,0.041834898293,0.370267063379,0.927928686142,0.0254044681787,0.00715062581003,-0.012929010205,0.876301109791,-0.205138415098,-9.66556739807
1609060339376623974,28277,1609060339376623974,-0.0100116590038,0.041844766587,0.370248198509,0.927935957909,0.0252074133605,0.00838015787303,-0.0132734077051,0.834873914719,-0.135444641113,-9.6372051239
1609060339376681686,28278,1609060339376681686,-0.00999214872718,0.0418526828289,0.370231419802,0.92794251442,0.0242771431804,0.00432837475091,-0.0129233449697,0.846860408783,-0.0984265431762,-9.58685684204
1609060339381756854,28279,1609060339381756854,-0.00997333042324,0.0418646931648,0.37021484971,0.927948772907,0.0246805511415,0.00508547527716,-0.0119195366278,0.83818602562,-0.0407421141863,-9.62243175507
1609060339381774356,28280,1609060339381774356,-0.00996299926192,0.0418688617647,0.370200932026,0.927954256535,0.0221427883953,0.00426605716348,-0.0107347434387,0.854194521904,0.0044153034687,-9.61861228943
1609060339386873880,28281,1609060339386873880,-0.00995280686766,0.0418800413609,0.370188623667,0.927958786488,0.0187388453633,0.00524573633447,-0.0090396143496,0.864527344704,0.0230460092425,-9.61329078674
1609060339386905206,28282,1609060339386905206,-0.00994776934385,0.0418864265084,0.370186388493,0.927959442139,0.0180154014379,0.00621094042435,-0.00763080641627,0.855535507202,0.076991520822,-9.60727977753
1609060339386984754,28283,1609060339386984754,-0.00993975438178,0.0418964773417,0.370179623365,0.92796176672,0.0169389881194,0.00612952839583,-0.00529127893969,0.876009106636,0.0761373341084,-9.63060951233
1609060339392070814,28284,1609060339392070814,-0.00994056276977,0.0419001765549,0.370183765888,0.927959918976,0.014274048619,0.00604093447328,-0.00266117788851,0.881110668182,0.0879082232714,-9.61560058594
1609060339392101173,28285,1609060339392101173,-0.00993834808469,0.0419020168483,0.370181679726,0.927960693836,0.0108205834404,0.00386070786044,-0.000816059298813,0.852402687073,0.0992567315698,-9.59202289581
1609060339397177241,28286,1609060339397177241,-0.00994600728154,0.0419048406184,0.370181173086,0.927960693836,0.00794417969882,0.00469838827848,0.00124697864521,0.834067821503,0.106997184455,-9.60971832275
1609060339397194302,28287,1609060339397194302,-0.00995181780308,0.041907183826,0.370184987783,0.927958965302,0.00493125291541,0.00608913647011,0.00366754224524,0.82494944334,0.14654737711,-9.62882804871
1609060339402350468,28288,1609060339402350468,-0.00996598694474,0.0419096238911,0.370189964771,0.92795675993,0.00244783423841,0.00708590075374,0.00592682091519,0.820024013519,0.181037500501,-9.58725452423
1609060339402488074,28289,1609060339402488074,-0.00997234787792,0.0419024191797,0.370198190212,0.927953720093,0.00075399002526,0.00363139109686,0.00770925218239,0.818077147007,0.144830465317,-9.56494998932
1609060339407581306,28290,1609060339407581306,-0.00999167002738,0.0419062934816,0.370215266943,0.927946507931,-0.000951339374296,0.00493739591911,0.0102821346372,0.786791205406,0.116604715586,-9.64680480957
1609060339407598629,28291,1609060339407598629,-0.0100033143535,0.0419019907713,0.370229810476,0.927940785885,-0.00260242354125,0.00681439647451,0.0129529573023,0.794282734394,0.0886387079954,-9.58026790619
1609060339412675008,28292,1609060339412675008,-0.0100258775055,0.0418959781528,0.370248824358,0.927933216095,-0.00522206444293,0.00379990693182,0.0136481961235,0.817441999912,0.065939411521,-9.5291852951
1609060339412699951,28293,1609060339412699951,-0.0100427567959,0.0418943502009,0.370264083147,0.927927017212,-0.00678315805271,0.00557267153636,0.0139068327844,0.816957712173,0.0467045605183,-9.57628440857
1609060339417802005,28294,1609060339417802005,-0.0100649837404,0.0418832227588,0.37028041482,0.927920758724,-0.007702562958,0.00349377491511,0.0158146116883,0.800647199154,-0.00110761914402,-9.52411270142
1609060339417835102,28295,1609060339417835102,-0.0100824907422,0.0418709777296,0.370299071074,0.927913665771,-0.00956792011857,-0.000353667186573,0.0171561222523,0.805451393127,-0.0457526519895,-9.54618167877
1609060339422980909,28296,1609060339422980909,-0.0101060438901,0.041865773499,0.370316773653,0.927906572819,-0.010471961461,0.0027845329605,0.0177040174603,0.82356518507,-0.0790682658553,-9.6024017334
1609060339423083116,28297,1609060339423083116,-0.0101224575192,0.0418545491993,0.370335042477,0.927899599075,-0.00990755483508,0.00300158234313,0.0175630152225,0.817005574703,-0.0959653705359,-9.55478382111
1609060339428168379,28298,1609060339428168379,-0.0101382303983,0.041844651103,0.370349884033,0.927893996239,-0.00841996632516,0.00034212495666,0.016597725451,0.846182405949,-0.183479547501,-9.49649620056
1609060339428191877,28299,1609060339428191877,-0.010156086646,0.0418353416026,0.370367407799,0.927887201309,-0.00865752063692,0.00126760394778,0.016262145713,0.814143836498,-0.184594586492,-9.58906650543
1609060339433323758,28300,1609060339433323758,-0.0101649239659,0.0418225750327,0.370380818844,0.927882313728,-0.00800558459014,4.03611920774e-07,0.0155998822302,0.788608551025,-0.214348584414,-9.53494930267
1609060339433421467,28301,1609060339433421467,-0.0101793184876,0.0418146513402,0.370394378901,0.927877128124,-0.00644436525181,-7.87083990872e-06,0.0139857474715,0.801943719387,-0.292809247971,-9.56271934509
1609060339438583151,28302,1609060339438583151,-0.0101816998795,0.0418063998222,0.370399862528,0.92787528038,-0.00441818498075,0.00132411182858,0.0116101512685,0.811866223812,-0.329138100147,-9.58174610138
1609060339438682568,28303,1609060339438682568,-0.0101895481348,0.0417967401445,0.370407134295,0.927872717381,-0.00213013985194,-0.000310318428092,0.00897700991482,0.825502038002,-0.396784305573,-9.55033874512
1609060339443913308,28304,1609060339443913308,-0.0101871211082,0.0417871847749,0.370408654213,0.927872598171,-0.000544788315892,-0.00167071272153,0.00732862530276,0.796912133694,-0.382816284895,-9.63974380493
1609060339444012132,28306,1609060339444012132,-0.0101864980534,0.0417768768966,0.37040707469,0.927873671055,0.00334684434347,0.000897985300981,0.00257373112254,0.81730735302,-0.431979835033,-9.65513420105
1609060339449087096,28307,1609060339449087096,-0.0101852556691,0.0417805835605,0.370405226946,0.927874267101,0.00635794829577,0.00243491912261,0.000865287380293,0.787812292576,-0.383107423782,-9.67269325256
1609060339449101490,28308,1609060339449101490,-0.0101722180843,0.0417797379196,0.370395481586,0.927878379822,0.0105675542727,0.00377360731363,-0.00140870886389,0.793449163437,-0.401465564966,-9.68657207489
1609060339454213056,28309,1609060339454213056,-0.0101661067456,0.0417850464582,0.370386779308,0.927881658077,0.0127329248935,0.00362522481009,-0.00427290005609,0.819145083427,-0.389332860708,-9.67143535614
1609060339454266619,28310,1609060339454266619,-0.0101504772902,0.0417881049216,0.370362251997,0.927891433239,0.0141358524561,0.0045678964816,-0.00664286920801,0.797348678112,-0.352156043053,-9.67937850952
1609060339459348285,28311,1609060339459348285,-0.0101354811341,0.0417917966843,0.370346903801,0.927897572517,0.0173207875341,0.00263405195437,-0.00939145684242,0.859620153904,-0.360913306475,-9.6261920929
1609060339459376072,28312,1609060339459376072,-0.0101126786321,0.0418003611267,0.370318412781,0.927908837795,0.0207515507936,0.00333643960766,-0.0109530203044,0.822359025478,-0.360822975636,-9.66774559021
1609060339464449553,28313,1609060339464449553,-0.0100981136784,0.0418072231114,0.370302677155,0.927914977074,0.0210673101246,0.00458027608693,-0.0110840629786,0.829050123692,-0.317877978086,-9.64779376984
1609060339464474631,28314,1609060339464474631,-0.0100754555315,0.0418161079288,0.370289117098,0.927920222282,0.0215223487467,0.00487037282437,-0.0122489780188,0.838884592056,-0.224643945694,-9.62490081787
1609060339469573248,28315,1609060339469573248,-0.0100540881976,0.0418229550123,0.370271682739,0.927927076817,0.0240767523646,0.00385023071431,-0.0128820026293,0.866220355034,-0.180958256125,-9.65837669373
1609060339469603643,28316,1609060339469603643,-0.0100363763049,0.041840557009,0.370260387659,0.927931010723,0.0253014080226,0.00658319285139,-0.0117229754105,0.887078166008,-0.172480240464,-9.66429519653
1609060339474707738,28317,1609060339474707738,-0.0100135868415,0.0418461598456,0.37024384737,0.927937567234,0.0256280899048,0.0059105665423,-0.011335298419,0.832544445992,-0.173938006163,-9.59534263611
1609060339474848374,28318,1609060339474848374,-0.00999445002526,0.0418538823724,0.370226830244,0.927944242954,0.0245193690062,0.00234563089907,-0.0116869928315,0.858426213264,-0.116951949894,-9.57674407959
1609060339479933804,28319,1609060339479933804,-0.00998005270958,0.0418712347746,0.370210677385,0.927950024605,0.0231350958347,0.00796301197261,-0.0115205505863,0.826790690422,0.00306257791817,-9.65994262695
1609060339479954879,28320,1609060339479954879,-0.00996590685099,0.0418770723045,0.370196342468,0.927955687046,0.0232822373509,0.00694601144642,-0.0102889481932,0.858985841274,-0.0234798789024,-9.57415390015
1609060339485063074,28321,1609060339485063074,-0.00995396543294,0.0418908521533,0.370182514191,0.927960693836,0.0217983871698,0.00598776806146,-0.00934715475887,0.876222908497,-0.0210920535028,-9.59977722168
1609060339485088576,28322,1609060339485088576,-0.00994898192585,0.0419000983238,0.370174646378,0.927963495255,0.0189303550869,0.00808008015156,-0.00793492700905,0.840014696121,0.0672229528427,-9.61691379547
1609060339490168811,28323,1609060339490168811,-0.00993962679058,0.0419059097767,0.370167583227,0.927966117859,0.0166685208678,0.00551940873265,-0.00514256581664,0.85664331913,0.0667528808117,-9.5896987915
1609060339490193137,28324,1609060339490193137,-0.00994110945612,0.0419088378549,0.370165675879,0.927966713905,0.0137042738497,0.00415917485952,-0.0027171028778,0.872507572174,0.0982196182013,-9.59503364563
1609060339495275775,28325,1609060339495275775,-0.00993806030601,0.0419150441885,0.370162278414,0.927967846394,0.0113542601466,0.00524863693863,-0.00124153040815,0.830581188202,0.112257599831,-9.62866973877
1609060339495300716,28326,1609060339495300716,-0.00994407292455,0.0419187881052,0.370165228844,0.927966415882,0.009796269238,0.00641456013545,0.000907867506612,0.815363943577,0.149693235755,-9.62976455688
1609060339500431723,28327,1609060339500431723,-0.00994713883847,0.041918091476,0.370169579983,0.927964687347,0.00636347942054,0.00477497093379,0.00407659169286,0.827117085457,0.184905141592,-9.54741287231
1609060339500511884,28328,1609060339500511884,-0.00996027141809,0.0419135838747,0.370178610086,0.927961170673,0.00238635903224,0.00277331843972,0.00649623433128,0.811262249947,0.152535870671,-9.55016517639
1609060339505888248,28329,1609060339505888248,-0.00996789056808,0.0419161170721,0.370187699795,0.927957296371,0.00108922156505,0.00465838704258,0.00848531257361,0.792974710464,0.0901333466172,-9.63741111755
1609060339505946388,28330,1609060339505946388,-0.00998730678111,0.04191762954,0.370204329491,0.927950441837,-0.000561249558814,0.0082015953958,0.0111694503576,0.830795347691,0.102246031165,-9.63940238953
1609060339511033237,28331,1609060339511033237,-0.0099967084825,0.0419072844088,0.370216697454,0.92794585228,-0.00318980263546,0.00368780037388,0.0124216079712,0.863058507442,0.0877106487751,-9.52505397797
1609060339511053902,28332,1609060339511053902,-0.0100205531344,0.0419025979936,0.370234310627,0.927938759327,-0.00577808218077,0.0014770347625,0.0127448337153,0.791798055172,0.0247512925416,-9.55792045593
1609060339516301699,28333,1609060339516301699,-0.0100384363905,0.0418972037733,0.370250970125,0.927932202816,-0.00827248115093,0.00458749523386,0.0145023223013,0.763263463974,0.0371097810566,-9.57335281372
1609060339516355954,28334,1609060339516355954,-0.0100588640198,0.0418880917132,0.370264410973,0.927927017212,-0.00861361436546,0.00359485880472,0.0162282530218,0.804603219032,0.0330754816532,-9.50025272369
1609060339521433703,28335,1609060339521433703,-0.0100747039542,0.0418814085424,0.370283097029,0.927919685841,-0.00808398239315,0.0028181374073,0.0171338990331,0.815948367119,-0.0366340950131,-9.57262802124
1609060339521455028,28336,1609060339521455028,-0.0100947478786,0.0418751165271,0.370298057795,0.927913784981,-0.00805858708918,0.00365360733122,0.0177972819656,0.818916797638,-0.0958711951971,-9.58997917175
1609060339526529836,28337,1609060339526529836,-0.0101117221639,0.0418632775545,0.370315849781,0.927907049656,-0.00923536904156,0.00190065824427,0.0173494890332,0.811383485794,-0.0882476866245,-9.52166366577
1609060339526547532,28338,1609060339526547532,-0.0101295597851,0.0418518930674,0.370344310999,0.927896022797,-0.00951657351106,-4.67762583867e-05,0.0168036073446,0.804351329803,-0.159598112106,-9.56028747559
1609060339531622218,28339,1609060339531622218,-0.0101479832083,0.04184531793,0.370359241962,0.927890062332,-0.00921249762177,0.00212394096889,0.0156172541901,0.809379696846,-0.185399278998,-9.63405990601
1609060339531648923,28340,1609060339531648923,-0.010159493424,0.0418374538422,0.370382547379,0.927881062031,-0.0074890316464,0.00320215406828,0.0134410709143,0.831725895405,-0.217553764582,-9.56171798706
1609060339536724010,28341,1609060339536724010,-0.0101721193641,0.0418273620307,0.370394527912,0.927876532078,-0.00580360274762,0.00102493877057,0.0122140403837,0.863431215286,-0.301359057426,-9.53962516785
1609060339536741350,28342,1609060339536741350,-0.0101771112531,0.0418185926974,0.370404958725,0.927872776985,-0.00475699594244,-0.000255384744378,0.011532202363,0.838338017464,-0.328174173832,-9.5603427887
1609060339541941761,28343,1609060339541941761,-0.0101885171607,0.0418106876314,0.370415478945,0.927868783474,-0.00395375862718,0.000370038324036,0.0109295919538,0.803955495358,-0.348907858133,-9.59342193604
1609060339541979794,28345,1609060339541979794,-0.0101905763149,0.0418004579842,0.370421618223,0.927866756916,0.00227778428234,0.00127750262618,0.00483969785273,0.799338519573,-0.388962835073,-9.6521282196
1609060339547053893,28346,1609060339547053893,-0.0101827848703,0.0417940765619,0.370426803827,0.927865087986,0.00554419308901,0.00199107825756,0.00280642532744,0.806203842163,-0.454008221626,-9.6425485611
1609060339547072899,28347,1609060339547072899,-0.0101852882653,0.0417963862419,0.370421200991,0.927867174149,0.00631681736559,0.00245323497802,-0.00089880550513,0.774688780308,-0.412770777941,-9.62165927887
1609060339552148430,28348,1609060339552148430,-0.01017282065,0.0417884886265,0.370422035456,0.927867352962,0.00794705376029,0.00125367671717,-0.00270606041886,0.783740878105,-0.385492891073,-9.61598491669
1609060339552164909,28349,1609060339552164909,-0.0101622417569,0.0417903587222,0.370413392782,0.927870810032,0.0127880293876,-0.000857835286297,-0.0038214083761,0.80808866024,-0.417747497559,-9.60910797119
1609060339557416494,28350,1609060339557416494,-0.0101445596665,0.0418021976948,0.370400130749,0.927875816822,0.0175010189414,0.00559182558209,-0.00569428363815,0.754099011421,-0.414702624083,-9.74943828583
1609060339557441104,28351,1609060339557441104,-0.010133266449,0.0418057031929,0.37038782239,0.927880644798,0.0180808156729,0.00608353689313,-0.0072473376058,0.81406879425,-0.390762239695,-9.63644790649
1609060339562519540,28352,1609060339562519540,-0.0101105999202,0.0418067425489,0.37036883831,0.927888393402,0.0184295661747,0.00130066415295,-0.00975673086941,0.841716885567,-0.351620256901,-9.54801368713
1609060339562537907,28353,1609060339562537907,-0.0100955627859,0.0418171472847,0.370351344347,0.927895069122,0.0209360979497,0.00329903583042,-0.011861551553,0.83030205965,-0.295304089785,-9.67468166351
1609060339567610298,28354,1609060339567610298,-0.010074922815,0.0418298244476,0.37034124136,0.927898824215,0.0227056071162,0.00751672312617,-0.012280613184,0.837656199932,-0.20257383585,-9.68128204346
1609060339567629020,28355,1609060339567629020,-0.010051173158,0.0418325550854,0.370324701071,0.92790555954,0.0247869025916,0.00337279471569,-0.0118300979957,0.892270803452,-0.192190930247,-9.63668632507
1609060339572781479,28356,1609060339572781479,-0.0100348833948,0.0418517775834,0.370313316584,0.927909433842,0.0254927054048,0.00531570892781,-0.0122612118721,0.883262693882,-0.180946350098,-9.67393112183
1609060339572837123,28357,1609060339572837123,-0.010016256012,0.0418602749705,0.370292544365,0.927917540073,0.0245215930045,0.00820833537728,-0.0140945939347,0.814771175385,-0.154464274645,-9.6170425415
1609060339577921956,28358,1609060339577921956,-0.00999926123768,0.0418633408844,0.370271593332,0.927925944328,0.0222706664354,0.0026576789096,-0.0148407164961,0.877744197845,-0.103963442147,-9.53414344788
1609060339577944630,28359,1609060339577944630,-0.00998164899647,0.041878670454,0.370253950357,0.927932500839,0.0228472892195,0.0053580054082,-0.0134379165247,0.85162204504,-0.0066483495757,-9.64310932159
1609060339583326734,28360,1609060339583326734,-0.00996814947575,0.0418906547129,0.370234847069,0.927939593792,0.024583876133,0.00806745141745,-0.0124554727226,0.857211232185,-0.00696090143174,-9.68287754059
1609060339583346816,28361,1609060339583346816,-0.00995633564889,0.0419027283788,0.370222389698,0.927944242954,0.0218545161188,0.00773012824357,-0.0103481886908,0.880430161953,-0.0132427942008,-9.62192630768
1609060339588457667,28362,1609060339588457667,-0.00994976703078,0.0419052541256,0.370214790106,0.927947223186,0.0178977418691,0.0049780276604,-0.00713574839756,0.851390779018,0.00400143582374,-9.52825546265
